Lic Regn	Lic Dist	Lic Cnty	Lic Type	Lic Xprdte	Lic Seqn	License Name	Business Name	Premise Street	Premise City	Premise State	Premise Zip Code	Mail Street	Mail City	Mail State	Mail Zip Code	Voice Phone
8	52	033	07	7K	02573	MARYLAND SMALL ARMS RANGE INC	NULL	9801 FALLARD CT	UPPER MARLBORO	MD	20772	9801 FALLARD CT	UPPER MARLBORO	MD	20772	3015990800
8	52	033	01	7G	03858	PROTECTIVE SERVICES TRAINING LLC	NULL	6101 FALLARD DRIVE	UPPER MARLBORO	MD	207723807	6101 FALLARD DRIVE	UPPER MARLBORO	MD	207723807	3013582285
8	52	033	01	7E	11407	NATIONAL WEAPONCRAFT INSTITUTE	NWI	9801 FALLARD COURT #300	UPPER MARLBORO	MD	207726706	9801 FALLARD COURT #300	UPPER MARLBORO	MD	207726706	3015991477
8	52	033	01	7H	08375	AUTO BODY INNOVATIONS INC	NULL	8951 DARCY RD	UPPER MARLBORO	MD	20774	8951 DARCY RD	UPPER MARLBORO	MD	20774	3013335703
8	52	033	01	7A	02216	THE RICHLAND GROUP LLC	NULL	17330 QUEEN ANNE RD	UPPER MARLBORO	MD	20774	17330 QUEEN ANNE RD	UPPER MARLBORO	MD	20774	2404633473
8	52	027	01	8H	02969	2 A SALES & SUPPLIES LLC	2 A SALES & SUPPLIES	8610 BALTIMORE WASHINGTON BLVD SUITE 209	JESSUP	MD	20794	8610 BALTIMORE WASHINGTON BLVD SUITE 209	JESSUP	MD	20794	2404560060
8	52	031	11	6E	01150	MISTRAL INC	NULL	7910 WOODMONT AVE	BETHESDA	MD	20814	7910 WOODMONT AVE	BETHESDA	MD	20814	3019139366
8	52	031	11	6C	01998	"ISRAEL MILITARY INDUSTRIES SERVICES USA, INC"	NULL	7910 WOODMONT AVE #1410	BETHESDA	MD	20814	7910 WOODMONT AVE #1410	BETHESDA	MD	20814	3012154800
8	52	031	01	7J	36481	"MONACO, MICHAEL WAYNE"	MTC MONACO ENTERPRISES	4827 RUGBY AVENUE SUITE 202	BETHESDA	MD	20814	465 FRAZIER ROAD	ASPERS	PA	17304	3012216602
8	52	031	01	8A	08972	"LOWE, CHRISTIAN ANTHONY"	NULL	5920 SEARL TERRACE	BETHESDA	MD	20816	5920 SEARL TERRACE	BETHESDA	MD	20816	2022760321
8	52	031	01	7G	11426	"GRAVES, GARY FRANCIS"	NULL	3600 DELLABROOK ST	OLNEY	MD	208320000	3600 DELLABROOK ST	OLNEY	MD	208320000	3015704062
8	52	031	01	8A	04142	BLACK WIDOW ENTERPRISES LLC	BLACK WIDOW ENTERPRISES	22001 BROWN FARM WAY	BROOKEVILLE	MD	20833	22001 BROWN FARM WAY	BROOKEVILLE	MD	20833	4438647318
8	52	031	01	8J	05242	"OCH, FRANK PHILIP JR"	ACCURACY CLINIC	19640 FISHER AVE	POOLESVILLE	MD	20837	P O BOX 298	POOLESVILLE	MD	20837	3019291727
8	52	031	01	6D	34767	"HOOVER, JEFFREY ALLEN"	HOOVER OUTFITTERS	17101 SPATES HILL RD	POOLESVILLE	MD	208370000	17101 SPATES HILL RD	POOLESVILLE	MD	208370000	3019163546
8	52	031	01	9A	00177	"FERNANDEZ, CARLOS MANUEL"	TOMAHAWK DISTRIBUTORS	6663 DICKERSON RD	DICKERSON	MD	20842	19300 SEVEN DAYS LANE	KNOXVILLE	MD	21758	3012520042
8	52	031	01	6M	07304	"MCULSKY, ALEXANDER"	NULL	701 E GUDE DR STE 101	ROCKVILLE	MD	20850	701 E GUDE DR STE 101	ROCKVILLE	MD	20850	2023900011
8	52	031	01	8E	11182	R&W CONCEPTS LLC	NULL	133 CROFTON HILL LN	ROCKVILLE	MD	20850	133 CROFTON HILL LN	ROCKVILLE	MD	20850	7865663597
8	52	031	01	6K	11159	"DADY, PAT"	NULL	15215 SHADY GROVE RD #102	ROCKVILLE	MD	20850	17704 LONGDRAFT RD	GAITHERSBURG	MD	20878	3014672334
8	52	031	07	9C	12436	"HIXON, RICHARD MICHAEL II"	SHOGUN ARMS	201 WATKINS POND BLVD	ROCKVILLE	MD	20850	201 WATKINS POND BLVD	ROCKVILLE	MD	20850	3012335525
8	52	031	07	7A	03547	ENGAGE ARMAMENT LLC	NULL	701 EAST GUDE DR SUITE 101	ROCKVILLE	MD	20850	701 EAST GUDE DR SUITE 101	ROCKVILLE	MD	20850	3018383151
8	52	031	08	7A	03548	ENGAGE ARMAMENT LLC	NULL	701 EAST GUDE DR SUITE 101	ROCKVILLE	MD	20850	701 EAST GUDE DR SUITE 101	ROCKVILLE	MD	20850	3018383151
8	52	031	07	7M	04207	FREESTATE SERVICES LLC	FREETAC	311 CREEK VALLEY LANE	ROCKVILLE	MD	20850	311 CREEK VALLEY LANE	ROCKVILLE	MD	20850	3019635880
8	52	031	01	8D	36250	"THORNLEY, RICHARD LUNN"	NULL	1205 TAFT ST	ROCKVILLE	MD	208500000	1205 TAFT ST	ROCKVILLE	MD	208500000	3015800045
8	52	031	01	8D	09151	ATLANTIC GUNS INC	NULL	601 HUNGERFORD DR	ROCKVILLE	MD	208500000	601 HUNGERFORD DR	ROCKVILLE	MD	208500000	3012797983
8	52	031	01	6L	07225	BESTOCKED LLC	UNITED GUN SHOP	5465 RANDOLPH RD UNITS A - C	ROCKVILLE	MD	20852	5465 RANDOLPH RD UNITS A - C	ROCKVILLE	MD	20852	8887360262
8	52	031	01	8F	02730	"THOMAS, WILLIAM JEROME"	TRIPLE BRAVO	1 OLD STAGE CT	ROCKVILLE	MD	20852	1 OLD STAGE CT	ROCKVILLE	MD	20852	2404634125
8	52	031	06	6J	05931	BE STOCKED LLC	UNITED GUN SHOP	"5465 RANDOLPH ROAD, UNITS A-C"	ROCKVILLE	MD	20852	12081 NEBEL ST	ROCKVILLE	MD	20852	8887360262
8	52	031	08	8G	12266	"BLACKMAN, SCOTT HARRIS"	BLACKMAN CONSULTING	9712 CLYDESDALE ST	POTOMAC	MD	20854	9712 CLYDESDALE ST	POTOMAC	MD	20854	3017659076
8	52	031	01	8G	12265	"BLACKMAN, SCOTT HARRIS"	BLACKMAN CONSULTING	9712 CLYDESDALE ST	POTOMAC	MD	20854	9712 CLYDESDALE ST	POTOMAC	MD	20854	3017659076
8	52	031	11	8K	36418	MLM INTERNATIONAL CORP	NULL	208 ASHECROFT COURT	ASHTON	MD	20861	P O BOX 609	WASHINGTON GROVE	MD	20880	9413622980
8	52	031	07	8E	04728	"EDSALL, RICHARD"	DANTER ENGINEERING	321 OLNEY SANDY SPRING RD	ASHTON	MD	20861	P O BOX 88	ASHTON	MD	20861	3019386611
8	52	031	01	7F	08231	"WILLIAMS, MICHAEL"	NULL	20452 SUNBRIGHT LN	GERMANTOWN	MD	20874	20452 SUNBRIGHT LN	GERMANTOWN	MD	20874	2023606800
8	52	031	01	8F	11668	AM CIRCLE INC	AM SHOOTING	13939 LULLABY RD	GERMANTOWN	MD	20874	13939 LULLABY RD	GERMANTOWN	MD	20874	2403381380
8	52	031	01	7E	09225	"QUAY, WILLIAM W JR"	HHI	11612 MIDDLEBROOK RD	GERMANTOWN	MD	20876	PO BOX 3807	GAITHERSBURG	MD	20885	3014171094
8	52	031	01	7J	03888	BUDD ENGINEERING AND OPERATIONS GROUP LLC	NULL	19906 STONEY POINT WAY	GERMANTOWN	MD	20876	19906 STONEY POINT WAY	GERMANTOWN	MD	20876	3017415583
8	52	031	01	7J	03958	CM SWEITZER ENGRAVER LLC	NULL	17700 WASHINGTON GROVE LN	GAITHERSBURG	MD	20877	17700 WASHINGTON GROVE LN	GAITHERSBURG	MD	20877	3019264640
8	52	031	01	8G	12257	DONS ARMS LLC	NULL	558 ODENDHAL AVE	GAITHERSBURG	MD	208773300	558 ODENDHAL AVE	GAITHERSBURG	MD	208773300	3015190818
8	52	031	07	7E	03688	T FERNEY & COMPANY LLC	THOMAS FERNEY & CO	12804 NAVIGATORS LANE	DARNESTOWN	MD	20878	12804 NAVIGATORS LANE	DARNESTOWN	MD	20878	3014613718
8	52	031	08	6H	03351	T FERNEY & COMPANY LLC	THOMAS FERNEY & COMPANY	12804 NAVIGATORS LANE	DARNESTOWN	MD	20878	12804 NAVIGATORS LANE	DARNESTOWN	MD	20878	3014613718
8	52	031	01	6M	02156	"FREEZE, JEFFREY SCOTT"	ECLIPSE ENTERPRISES	15809 NORMAN DR	GAITHERSBURG	MD	20878	15809 NORMAN DR	GAITHERSBURG	MD	20878	3018076810
8	52	031	01	6M	36963	"BATLEMAN, WILLIAM JAY"	POTOMAC ARMS DISTRIBUTING	11602 PLEASANT MEADOW DR	NORTH POTOMAC	MD	208780000	11602 PLEASANT MEADOW DR	NORTH POTOMAC	MD	208780000	2406028989
8	52	031	01	6F	36921	DICK'S SPORTING GOODS	"DICK'S SPORTING GOODS, INC. (#414)"	2 GRAND CORNER AVE	GAITHERSBURG	MD	208780000	345 COURT STREET	CORAOPOLIS	PA	15108	3019470200
8	52	031	06	7E	07725	TOMKAT AMMUNITION LLC	TK DEFENSE	18 CESSNA CT	GAITHERSBURG	MD	20879	18 CESSNA CT	GAITHERSBURG	MD	20879	3019088082
8	52	031	07	8H	12226	TOMKAT AMMUNITION LLC	TK DEFENSE	18 CESSNA COURT	GAITHERSBURG	MD	20879	18 CESSNA COURT	GAITHERSBURG	MD	20879	3019267068
8	52	031	01	8H	12320	WEB ENTERPRIZES LLC	WEB GUNS	18913 HIGH POINT DR	GAITHERSBURG	MD	20879	554 N FREDRICK AVE # 217	GAITHERSBURG	MD	20877	2406067259
8	52	031	01	8H	12217	TOMKAT AMMUNITION LLC	TK DEFENSE	18 CESSNA COURT	GAITHERSBURG	MD	20879	18 CESSNA COURT	GAITHERSBURG	MD	20879	3019267068
8	52	031	01	6G	02107	LOCKHEED MARTIN BUSINESS PROCESS SOLUTIONS	NATL LAW ENFORCEMEMT & CORRECTIONS TECHNOLOGY CTR	700 FREDERICK AVE BLDG 181 RM 1L30	GAITHERSBURG	MD	20879	700 FREDERICK AVE BLDG 181 RM 1L30	GAITHERSBURG	MD	20879	3012406749
8	52	031	07	8D	04307	TOMMY BUILT TACTICAL LLC	NULL	18910 GOSHEN RD	GAITHERSBURG	MD	20879	18910 GOSHEN RD	GAITHERSBURG	MD	20879	2402740335
8	52	031	01	7M	37110	DEMILT ASSOCIATES LLC	NULL	7935 QUEENAIR DRIVE	GAITHERSBURG	MD	208790000	P O BOX 731	OLNEY	MD	208320000	3019263335
8	52	031	01	7J	33802	"NEAL, FORREST P III"	L & F ENTERPRISES	19228 A ORBIT DR	GAITHERSBURG	MD	208790000	24436 CLUB VIEW DR	DAMASCUS	MD	208720000	3012531991
8	52	031	01	7K	33879	"MONTGOMERY, JAN HOPKINS"	THE SCOREMASTERS	7561 LINDBERGH DR	GAITHERSBURG	MD	208790000	7561 LINDBERGH DR	GAITHERSBURG	MD	208790000	3017048709
8	52	031	01	7F	02440	MARGC INTERNATIONAL	NULL	23733 WOODFIELD RD	GAITHERSBURG	MD	20882	23733 WOODFIELD RD	GAITHERSBURG	MD	20882	3014140193
8	52	031	01	6K	33050	"KAMENSKY, ROBERT JOHN"	KAMENSKY KUSTOM	8701 WOODFIELD CT	GAITHERSBURG	MD	208820000	8701 WOODFIELD CT	GAITHERSBURG	MD	208820000	3012339596
8	52	031	01	6H	33169	"FRIED, RICHARD H"	TGF SERVICES	24808 DUNNAVANT DR	GAITHERSBURG	MD	208820000	24808 DUNNAVANT DR	GAITHERSBURG	MD	208820000	3012532789
8	52	031	07	8F	05637	"YORK, MICHAEL W"	NULL	5508 GRIFFITH RD	GAITHERSBURG	MD	208820000	5508 GRIFFITH RD	GAITHERSBURG	MD	208820000	3012534217
8	52	031	01	8B	09501	"HAYBYRNE, WILLIAM ALOYSIUS"	PATRIOT FAMILY ARMS	10410 KENSINGTON PKWY SUITE 105	KENSINGTON	MD	20895	2719 ATLANTA DR	SILVER SPRING	MD	20906	3014420499
8	52	031	01	8A	09327	"JASIM, HARETH H"	NULL	3758 HOWARD AVE UNIT #3	KENSINGTON	MD	20895	3758 HOWARD AVE	KENSINGTON	MD	20895	2402647274
8	52	031	01	8G	11918	"MISAL, DENNIS ARTHUR"	MOUNTAIN SUPPLY	10247 KENSINGTON PKWY	KENSINGTON	MD	208950000	10247 KENSINGTON PKWY	KENSINGTON	MD	208950000	3019334619
8	52	031	01	8D	09600	"BUGDEN, DAVID M"	DMB TRADERS	11259B LOCKWOOD DR	SILVER SPRING	MD	209010000	11259B LOCKWOOD DR	SILVER SPRING	MD	209010000	3016814241
8	52	031	07	8H	04924	JLT SPECTRUM LLC	THE WHEATON ARMORY	1509 GRIDLEY LN	SILVER SPRING	MD	20902	10125 COLESVILLE RD #184	SILVER SPRING	MD	20901	3016419759
8	52	031	01	8J	05197	"DICK'S SPORTING GOODS, INC."	"DICK'S SPORTING GOODS, INC. (#1031)"	11160 VEIRS MILL ROAD SUITE P105	WHEATON	MD	20902	345 COURT STREET	CORAOPOLIS	PA	15108	3019333494
8	52	031	01	8M	08663	BLACKWATER HUNT CLUB INC	NULL	320 SOAPSTONE LANE	SILVER SPRING	MD	209050000	320 SOAPSTONE LANE	SILVER SPRING	MD	209050000	3018795827
8	52	031	01	8B	04091	"LOPEZ, JAMES"	DDJ PROTECTIVE SERVICES	4204 DAHILL RD	SILVER SPRING	MD	20906	4204 DAHILL RD	SILVER SPRING	MD	20906	3014332639
8	52	031	01	6F	11009	"ELDER, GARY THOMAS JR"	NULL	4303 GARRETT PARK RD	SILVER SPRING	MD	209060000	4303 GARRETT PARK RD	SILVER SPRING	MD	209060000	3019335277
8	52	031	07	0L	36956	"RODMAN, RANDOLPH B"	R & S ARMS	910 PHILADELPHIA AVE	SILVER SPRING	MD	20910	910 PHILADELPHIA AVE	SILVER SPRING	MD	20910	3015851165
8	52	031	07	8F	02839	ATLANTIC GUNS INC	NULL	944 BONIFANT ST	SILVER SPRING	MD	20910	944 BONIFANT ST	SILVER SPRING	MD	20910	3015854448
8	52	031	01	6H	00548	ATLANTIC GUNS INC	NULL	944 BONIFANT ST	SILVER SPRING	MD	209100000	944 BONIFANT ST	SILVER SPRING	MD	209100000	3015854448
8	52	025	01	7C	00491	WAL-MART STORES EAST LP	WAL-MART STORE #1968	645 S PHILADELPHIA BLVD	ABERDEEN	MD	21001	508 SW 8TH STREET	BENTONVILLE	AR	727160500	4102739200
8	52	025	07	8F	04635	"STOOTS, ANTHONY TODD"	NULL	893 OXFORD AVE	ABERDEEN	MD	21001	893 OXFORD AVE	ABERDEEN	MD	21001	4436177219
8	52	025	08	8F	04636	"STOOTS, ANTHONY TODD"	NULL	893 OXFORD AVE	ABERDEEN	MD	21001	893 OXFORD AVE	ABERDEEN	MD	21001	4436177219
8	52	025	01	7C	01337	FORENSIC BALLISTICS INC	NULL	918 ROCK SPRING RD	BEL AIR	MD	21014	918 ROCK SPRING RD	BEL AIR	MD	21014	4108387151
8	52	025	01	8K	01025	BADGERSMITH GUNWORKS INC.	NULL	1002 WAKELY CIRCLE	BEL AIR	MD	21014	1002 WAKELY CIRCLE	BEL AIR	MD	21014	4109370442
8	52	025	01	6M	07105	CG ENTERPRISES LLC	NULL	627 KILMARNOCK TRL	BEL AIR	MD	21014	627 KILMARNOCK TRL	BEL AIR	MD	21014	7326826642
8	52	025	01	9D	06458	"LAMBROS, ANTHONY N"	HISTORIC RESTORATIONS	202 E BROADWAY	BEL AIR	MD	210140000	202 E BROADWAY	BEL AIR	MD	210140000	4108790432
8	52	025	01	8M	36845	"DICK'S SPORTING GOODS, INC."	"DICK'S SPORTING GOODS, INC. (#079)"	540 W MACPHAIL RD	BEL AIR	MD	210140000	345 COURT STREET	CORAOPOLIS	PA	15108	4106387404
8	52	025	01	7F	33734	"SCHENK, JOHN B JR"	NULL	569 HENDERSON RD	BEL AIR	MD	210140000	569 HENDERSON RD	BEL AIR	MD	210140000	4106388188
8	52	025	01	6H	01155	HORST & MCCANN INC	NULL	2137 N FOUNTAIN GREEN RD	BEL AIR	MD	21015	2137 N FOUNTAIN GREEN RD	BEL AIR	MD	21015	4103999518
8	52	025	01	7G	11476	"COOK, RICHARD OLIVER"	NULL	1501 S TOLLGATE RD	BEL AIR	MD	210150000	1501 S TOLLGATE RD	BEL AIR	MD	210150000	4108384900
8	52	025	01	7D	33562	"NEWCOMB, CHARLES DAVID"	CHUCK'S GUN SHOP	1500 AVIEMORE PL	BEL AIR	MD	210150000	1500 AVIEMORE PL	BEL AIR	MD	210150000	4108369209
8	52	025	11	6D	06076	CHESAPEAKE TESTING SERVICES INC	CHESAPEAKE TESTING	4603B COMPASS POINT RD	BELCAMP	MD	21017	4603B COMPASS POINT RD	BELCAMP	MD	21017	4102978154
8	52	005	01	7M	04116	VINCI STONE PRODUCTS INC	NULL	15027 FALLS RD	BUTLER	MD	21023	798 MARRIOTTSVILLE RD	MARRIOTTSVILLE	MD	21104	4107714200
8	52	005	06	9A	36803	AAI CORPORATION	NULL	124 INDUSTRY LANE	HUNT VALLEY	MD	21030	ATTN C TRUESDALE  POB 126 MAIL STOP 111/228	HUNTVALLEY	MD	210300000	4106285789
8	52	005	01	7M	01624	SPECIAL RESPONSE CORPORATION	NULL	10612 BEAVER DAM RD	HUNT VALLEY	MD	21030	10612 BEAVER DAM RD	HUNT VALLEY	MD	21030	4107851212
8	52	005	01	6J	36536	"DICK'S SPORTING GOODS, INC."	"DICK'S SPORTING GOODS, INC. (#077)"	HUNT VALLEY MALL 118 SHAWAN RD	COCKEYSVILLE	MD	210300000	345 COURT STREET	CORAOPOLIS	PA	15108	4105849050
8	52	005	08	7F	36625	AAI CORPORATION	NULL	124 INDUSTRY LANE	COCKEYSVILLE	MD	210300126	ATTN CHRISTINA TRUESDALE POB 126 MAILSTOP 300/228	HUNT VALLEY	MD	210300126	4106283913
8	52	005	07	7F	36624	AAI CORPORATION	NULL	124 INDUSTRY LN	COCKEYSVILLE	MD	210300126	ATTN CHRISTINA TRUESDALE POB 126 MAILSTOP 300/228	HUNT VALLEY	MD	210300126	4106283913
8	52	005	01	7K	08514	DUNBAR ARMORED INC	NULL	50 SCHILLING RD	HUNT VALLEY	MD	210310000	50 SCHILLING RD	HUNT VALLEY	MD	210310000	4105849800
8	52	025	01	7L	35775	"BOWMAN, DALE ELLSWORTH"	BOWMAN GUN SHOP	3322 CEDAR CHURCH RD	DARLINGTON	MD	210340000	3322 CEDAR CHURCH RD	DARLINGTON	MD	210340000	4104598903
8	52	027	01	8B	09152	"RIGGIE, ANDREW PAUL"	NULL	14731 BETULA WAY	DAYTON	MD	21036	14731 BETULA WAY	DAYTON	MD	21036	3013525480
8	52	003	01	7H	08389	J L SUITE LLC	NULL	559 MAYO RD	EDGEWATER	MD	21037	559 MAYO RD	EDGEWATER	MD	21037	4107981194
8	52	025	02	9A	00192	DAMA CORP	CHESAPEAKE PAWNBROKERS	2012 PULASKI HWY	EDGEWOOD	MD	21040	2012 PULASKI HWY	EDGEWOOD	MD	21040	4105387296
8	52	025	01	7E	03691	"WILLNECKER, RAYMOND JAMES"	NULL	1820 HAREWOOD RD	EDGEWOOD	MD	21040	1820 HAREWOOD RD	EDGEWOOD	MD	21040	4435042404
8	52	025	01	7K	11611	"CHAFFINCH, BILL"	HARFORD ORDNANCE	637 BOXELDER DR	EDGEWOOD	MD	210400000	637 BOXELDER DR	EDGEWOOD	MD	210400000	4105982142
8	52	027	07	7L	02596	"EAKLE FIREARMS, INC"	NULL	3275 BETHANY LN STE 200	ELLICOTT CITY	MD	21042	3275 BETHANY LN STE 200	ELLICOTT CITY	MD	21042	4106605055
8	52	027	01	8K	00995	ELLICOTT ARMS INC	NULL	4826 ILCHESTER ROAD	ELLICOTT CITY	MD	21043	4826 ILCHESTER ROAD	ELLICOTT CITY	MD	21043	4104281419
8	52	027	01	9B	05317	UBR ENTERPRISES LLC	NULL	10692 QUARTERSTAFF RD	COLUMBIA	MD	21044	10692 QUARTERSTAFF RD	COLUMBIA	MD	21044	3015602047
8	52	027	07	7A	07579	UNCOMMON ARMS LLC	UNCOMMON ARMS	6551 WALNUT GROVE	COLUMBIA	MD	21044	6551 WALNUT GROVE	COLUMBIA	MD	21044	4107302185
8	52	027	08	7B	07701	UNCOMMON ARMS LLC	UNCOMMON ARMS	6551 WALNUT GROVE	COLUMBIA	MD	21044	6551 WALNUT GROVE	COLUMBIA	MD	21044	4107302185
8	52	027	07	7L	08645	"CLARK, GARY ALFRED"	GARY CLARK FIREARMS	9190 RED BRANCH RD STE X	COLUMBIA	MD	21045	21797 FREDERICK RD	WOODBINE	MD	21797	4107077571
8	52	027	07	7M	09073	PSRS LLC	BEAR ARMS	9190 RED BRANCH RD STE X	COLUMBIA	MD	21045	8703 DOVES FLY WAY	LAUREL	MD	20723	3014660400
8	52	027	07	7M	08474	"UNDERWOOD, JEFFREY L"	UNCOMMON ARMS	9190 RED BRANCH RD   STE X	COLUMBIA	MD	21045	6551 WALNUT GROVE	COLUMBIA	MD	21045	4107302185
8	52	027	07	6K	07012	"FOX, CHAD LEE"	FOX'S FIREARMS	9190 RED BRANCH RD  STE F	COLUMBIA	MD	21045	4401 GREENWOOD RD	BELTSVILLE	MD	20705	4108244867
8	52	027	01	6F	06131	APOLLO SPORT & SECURITY CONSULTING INC	NULL	9190 RED BRANCH RD SUITE X	COLUMBIA	MD	210452015	4725 DORSEY HALL DR SUITE A313	ELLICOTT CITY	MD	21042	2407864874
8	52	027	07	6D	05893	MEYERS MACHINE & TOOL LLC	NULL	6700 ALEXANDER BELL DR STE 200	COLUMBIA	MD	21046	6700 ALEXANDER BELL DR STE 200	COLUMBIA	MD	21046	4433339132
8	52	027	01	8B	00748	"COBALT RESEARCH, LLC"	NULL	7308 SILENT BIRD CT	COLUMBIA	MD	21046	7308 SILENT BIRD CT	COLUMBIA	MD	21046	4103096085
8	52	025	07	7L	08779	TOP GUN AND JEWELRY LLC	NULL	2800 BEL AIR RD	FALLSTON	MD	21047	1627 WATERVALE RD	FALLSTON	MD	21047	4108777120
8	52	025	07	8B	09999	MDQ USA LLC	MARYLAND QUARTERMASTER	2315 BELAIR RD SUITE B3	FALLSTON	MD	21047	P O BOX 743	FALLSTON	MD	21047	4108887614
8	52	025	01	7L	04042	WAL-MART STORES EAST LP	WAL-MART #3780	303 FALLSTON BLVD	FALLSTON	MD	21047	508 SW 8TH STREET	BENTONVILLE	AR	727160500	4436867037
8	52	025	07	8C	04340	"WOODS, LAURA JEAN"	MARYLAND QUARTERMASTER	2315 BELAIR RD SUITE B3	FALLSTON	MD	21047	P O BOX 743	FALLSTON	MD	21047	4108887614
8	52	025	01	9A	00654	"MILLER, WILLIAM E"	OLIVER FISH & GAME	2936 BEECHWOOD LN	FALLSTON	MD	210470000	2936 BEECHWOOD LN	FALLSTON	MD	210470000	4105922742
8	52	013	02	8A	02637	BALTIMORES BEST PAWN INC	BALTIMORES BEST PAWN INC	2977 BALTIMORE BLVD	FINKSBURG	MD	21048	P O BOX 860	FINKSBURG	MD	21048	4105261011
8	52	013	07	7B	07316	BALTIMORE'S BEST PAWN INC	NULL	2977 BALTIMORE BLVD	FINKSBURG	MD	21048	P O BOX 860	FINKSBURG	MD	21048	4105261011
8	52	025	01	7E	08242	GARAP INDUSTRIES LLC	GWINNERS GUNWORKS	1605 BARBARA COURT	FOREST HILL	MD	21050	1605 BARBARA COURT	FOREST HILL	MD	21050	4108776586
8	52	025	01	9A	12408	"CROOM, CURTIS EUGENE & SNIDER, MARTIN EARNEST"	COOTER'S CLASSIC FIREARMS	102 INDUSTRY LN	FOREST HILL	MD	21050	102 INDUSTRY LN	FOREST HILL	MD	21050	4108388890
8	52	025	01	6K	03486	"CROOM, CURTIS E"	COOTERS CLASSIC FIREARMS	102 INDUSTRY LANE	FOREST HILL	MD	21050	102 INDUSTRY LANE	FOREST HILL	MD	21050	4108388890
8	52	025	01	6B	03186	"SMITH, TIM"	NULL	563 CHESTNUT HILL RD	FOREST HILL	MD	21050	P O BOX 482	FOREST HILL	MD	21050	4108084779
8	52	005	07	6F	06196	THE TRADING POST LLC	NULL	21429 YORK RD	FREELAND	MD	21053	21429 YORK RD	FREELAND	MD	21053	4102159509
8	52	003	01	8C	04325	"DICK'S SPORTING GOODS, INC."	"DICK'S SPORTING GOODS, INC. (#772)"	1417 SOUTH MAIN CHAPEL WAY	GAMBRILLS	MD	21054	345 COURT STREET	CORAOPOLIS	PA	15108	4107214941
8	52	003	01	6D	10840	"PAPPAFOTIS, MICHAEL S"	TECHARMAMENT	4 KUETHE RD NE	GLEN BURNIE	MD	21060	PO BOX 258	ARNOLD	MD	21012	4103207320
8	52	003	07	7L	08698	"CONWAY, PETER"	NULL	SUITE A-3 108 HOLSUM WAY	GLEN BURNIE	MD	21060	508 TULIP RD	RIVA	MD	21140	4103532286
8	52	003	07	6C	05731	STANLEY ENGINEERING CO INC	NULL	6721 BAYMEADOW DR	GLEN BURNIE	MD	21060	6721 BAYMEADOW DR	GLEN BURNIE	MD	21060	4107870150
8	52	003	01	7J	08423	"CONWAY, PETER"	NULL	SUITE A-3 108 HOLSUM WAY	GLEN BURNIE	MD	21060	508 TULIP RD	RIVA	MD	21140	4103532286
8	52	003	07	8K	00112	"NOWICKI, WAYNE THOMAS"	NULL	115 C HOLSUM  WAY	GLEN BURNIE	MD	21060	115 C HOLSUM WAY	GLEN BURNIE	MD	21060	4107683473
8	52	003	07	7A	03599	"NOWICKI, JONATHAN DANIEL"	NULL	115 C HOLSUM WAY	GLEN BURNIE	MD	21060	115 C HOLSUM WAY	GLEN BURNIE	MD	21060	4107683473
8	52	003	01	7F	03771	"WILLARD, SCOTT"	NULL	115C HOLSUM WAY	GLEN BURNIE	MD	21060	572 PINEDALE DR	ANNAPOLIS	MD	21401	4107683473
8	52	003	07	6K	03469	SCHARF ENTERPRISES INC	SCOTTS GUNSMITHING SERVICE	231 THELMA AVE	GLEN BURNIE	MD	21061	231 THELMA AVE	GLEN BURNIE	MD	21061	4107619815
8	52	003	01	6K	03495	"DICK'S SPORTING GOODS, INC."	"DICK'S SPORTING GOODS, INC. (#694)"	6633 GOVENOR RITCHIE HWY	GLEN BURNIE	MD	21061	345 COURT ST	CORAOPOLIS	PA	15108	4107689372
8	52	003	02	8A	36116	A & D PAWN SHOP INC	NULL	706 N CRAIN HWY	GLEN BURNIE	MD	21061	706 N CRAIN HWY	GLEN BURNIE	MD	21061	4107667357
8	52	003	01	6C	05649	KTH POWDER COATING LLC	NULL	706 NORTH CRAIN HW M-1	GLEN BURNIE	MD	21061	706 NORTH CRAIN HW M-1	GLEN BURNIE	MD	21061	2405654458
8	52	003	07	8A	33969	"BURNS, ROBERT LEE"	R & R ENTERPRISES	108 HOLSUM WAY  UNIT A-3	GLEN BURNIE	MD	21061	117 LAKE SHORE DR	PASADENA	MD	211220000	4104372507
8	52	003	02	7B	01279	"GRIFFITH, MICHAEL"	ARUNDEL PAWN	7427 BALTIMORE & ANNAPOLIS BLVD	GLEN BURNIE	MD	21061	7427 BALTIMORE & ANNAPOLIS BLVD	GLEN BURNIE	MD	21061	4107616381
8	52	003	01	8K	12030	"OTTO, CLAYTON JOSEPH"	OTTOS POLICE SUPPLY	514 CRAIN HWY NORTH SUITE I	GLEN BURNIE	MD	21061	514 CRAIN HWY NORTH SUITE I	GLEN BURNIE	MD	21061	4107609092
8	52	003	01	6H	99369	"NOWICKI, WAYNE THOMAS"	NULL	115C HOLSUM WAY	GLEN BURNIE	MD	210610000	115C HOLSUM WAY	GLEN BURNIE	MD	210610000	4107683473
8	52	003	07	7G	35802	ARUNDEL FIREARMS & PAWN INC	NULL	7427 B & A BLVD	GLEN BURNIE	MD	210610000	7427 B & A BLVD	GLEN BURNIE	MD	210610000	4107616381
