Lic Regn	Lic Dist	Lic Cnty	Lic Type	Lic Xprdte	Lic Seqn	License Name	Business Name	Premise Street	Premise City	Premise State	Premise Zip Code	Mail Street	Mail City	Mail State	Mail Zip Code	Voice Phone
9	92	020	01	6M	05749	"SOHLMAN, LARRY R"	NULL	7205 FOXRIDGE CR #1	ANCHORAGE	AK	99518	200 WEST 34TH #678	ANCHORAGE	AK	99503	5415986575
9	92	020	01	6K	02301	CLAYTON CLARK & RAYN LLOYD JOHNSON	NULL	519 PEARL DRIVE UNIT 2	ANCHORAGE	AK	99518	519 PEARL DRIVE UNIT 2	ANCHORAGE	AK	99518	9073501330
9	92	020	06	6K	02305	CLAYTON CLARK & RAYN LLOYD JOHNSON	AMMO BY DESIGN	519 PEARL DRIVE UNIT 2	ANCHORAGE	AK	99518	519 PEARL DRIVE UNIT 2	ANCHORAGE	AK	99518	9073501330
9	92	020	01	6F	02238	"FARRAR, HUGO ANDREI"	NULL	7431 BRANCHE DRIVE	ANCHORAGE	AK	99518	7431 BRANCHE DRIVE	ANCHORAGE	AK	99518	9075225229
9	92	020	01	6K	02299	WEKA TACTICAL LLC	NULL	5630 B ST	ANCHORAGE	AK	99518	P O BOX 240474	ANCHORAGE	AK	99524	9074418559
9	92	020	01	6J	01565	ALASKA CUSTOM FIREARMS INC	ALASKA CUSTOM FIREARMS INC	8225 OLD SEWARD HWY STE C	ANCHORAGE	AK	99518	8225 OLD SEWARD HWY STE C	ANCHORAGE	AK	99518	9073494867
9	92	020	01	7H	01255	"MIDNIGHT SUN FIREARMS, LLC"	MIDNIGHT SUN FIREARMS	6218 NIELSON WAY	ANCHORAGE	AK	99518	6218 NIELSON WAY	ANCHORAGE	AK	99518	9075692006
9	92	020	01	8M	02618	WIGGY'S ALASKA LLC	WIGGY'S ALASKA LLC	8225 OLD SEWARD SUITE A	ANCHORAGE	AK	99518	8225 OLD SEWARD SUITE A	ANCHORAGE	AK	99518	9073361330
9	92	020	01	6K	33182	"HOLT, GARY R"	GARYS GUNS	8081 QUEEN VICTORIA	ANCHORAGE	AK	995180000	8081 QUEEN VICTORIA	ANCHORAGE	AK	995180000	9072500063
9	92	020	01	9A	01989	"STEINER, DOUGLAS ROY"	DOUG'S GUN SHOP	1200 W 79TH AVE	ANCHORAGE	AK	995180000	1200 W 79TH AVE	ANCHORAGE	AK	995180000	9072293698
9	92	020	01	7D	50961	"SARGENT, MICHAEL DAVID"	ARCTIC SPECIALTY ENTERPRISES	1320 HEIDI CIRCLE	ANCHORAGE	AK	995180000	PO BOX 190286	ANCHORAGE	AK	995180000	9073398917
9	92	020	01	6G	04254	BASS & COMPANY INC	NULL	5401 CORDOVA ST #105	ANCHORAGE	AK	995181271	5401 CORDOVA ST #105	ANCHORAGE	AK	995181271	9075622230
9	92	020	01	9G	05588	"PENMAN, ROBERT G"	NORTHPOINT UNLIMITED	807 W 72ND AVE	ANCHORAGE	AK	995182129	807 W 72ND AVE	ANCHORAGE	AK	995182129	9072278032
9	92	020	01	9B	01500	ILLAMAKI LLC	ALASKA AUCTION CO	1227 E 75TH AVE	ANCHORAGE	AK	995183222	1233 E. 76TH AVE	ANCHORAGE	AK	995183222	9073497078
9	92	050	01	8J	02027	QEMIRTALEK COAST CORPORATION	NULL	9 FRONTWAY	KONGIGANAK	AK	99545	P O BOX 5070	KONGIGANAK	AK	99545	9075575529
9	92	013	01	8D	01718	AKUTAN CORPORATION	MCGLASHAN STORE	SALMONBERRY WAY	AKUTAN	AK	99553	P O BOX 8	AKUTAN	AK	99553	9076982206
9	92	270	01	8G	02527	ALAKANUK NATIVE CORPORATION	ALAKANUK NATIVE STORE	3 MILES EAST OF POST OFFICE	ALAKANUK	AK	99554	P O BOX 89	ALAKANUK	AK	99554	9072383810
9	92	122	02	9C	00613	"SLAUGHTER, MIKE"	USEFUL THINGS	MILE 156.5 STERLING HWY	ANCHOR POINT	AK	99556	BOX 881	ANCHOR POINT	AK	99556	9072350195
9	92	122	01	6L	41520	"DORNER, WILLIAM T"	NULL	31410 JODYS BLISS RD	ANCHOR POINT	AK	99556	PO BOX 423	ANCHOR POINT	AK	99556	9072355667
9	92	122	06	6G	00185	"INMAN, DAVID L SR & INMAN, CAROL L"	STARICHKOF ENTERPRISES	29435 STERLING HWY	ANCHOR POINT	AK	99556	P O BOX 50	ANCHOR POINT	AK	99556	9072355534
9	92	050	01	7C	02386	"HESSLER, SILAS O"	GWEEK TACTICAL	9346 NENGQERRALRIA DR APT B	BETHEL	AK	99559	P O BOX 2721	BETHEL	AK	99559	9075456122
9	92	050	01	8H	02537	"O'BRIEN, SETH"	O'BRIEN'S GUNS	TRAILER 55 RAVEN ROAD	BETHEL	AK	99559	P O BOX 2255	BETHEL	AK	99559	9075452219
9	92	050	01	6K	04405	"NAPASKIAK, INC"	NAPASKIAK STORE	50 CEMETARY DRIVE	NAPASKIAK	AK	995590000	PO BOX 6069	NAPASKIAK	AK	995590000	9077377413
9	92	050	01	7C	04092	"YOUNG, GEORGE S"	GUNS & AMMUNITION	9130 PTARMINGAN ST	BETHEL	AK	995590000	PO BOX 946	BETHEL	AK	995590000	9075432907
9	92	050	01	7B	33314	"FLEMINGS, JAMES B"	JAMES GUNS	870 7TH AVE	BETHEL	AK	995590000	PO BOX 1563	BETHEL	AK	995590009	9075433683
9	92	050	01	7D	33397	"WALTER, MICHAEL JOHN"	DELTA FIREARMS	211 AKAKEEK ST	BETHEL	AK	995590000	PO BOX 1542	BETHEL	AK	995590000	9075434268
9	92	050	01	8E	00026	"ANVIL, CARL O JR"	ANVIL'S GUN CACHE	264 EAST AVE	BETHEL	AK	995590050	PO BOX 50	BETHEL	AK	995590050	9075435790
9	92	050	01	6K	35417	CHEFARNRMUTE INC	NULL	110 AIRPORT WAY	CHEFORNAK	AK	995610000	P O BOX 70	CHEFORNAK	AK	995610000	9078678115
9	92	270	01	8J	02579	CHEVAK COMPANY CORPORATION	NULL	519 WILLOW ST	CHEVAK	AK	99563	P O BOX 179	CHEVAK	AK	99563	9078587576
9	92	020	01	8E	74372	"DAVIS, DAVID HARRY"	BANDIT ENT	22101 KNIK VISTA ST	CHUGIAK	AK	99567	PO BOX 671691	CHUGIAK	AK	995671691	9072749000
9	92	020	01	8C	00430	"JENSEN, JULIAN D"	J & E ENTERPRISES	23539 CHANDELLE DR	CHUGIAK	AK	99567	23539 CHANDELLE DR	CHUGIAK	AK	99567	9073609257
9	92	020	01	8J	00884	"ANTON, BILLY J"	ANTONS REPAIR SERVICE	21312 1/2 BLAIR RD	CHUGIAK	AK	99567	21312 1/2 BLAIR RD	CHUGIAK	AK	99567	9076883756
9	92	020	01	8M	00551	"MCGRAIN, PATRICK WILLIS"	NULL	24215 TEMPLE DRIVE	CHUGIAK	AK	99567	PO BOX 672237	CHUGIAK	AK	99567	9078631284
9	92	020	01	7K	00346	"BOWERS, MICHAEL JAMES"	UNDER ARMS	22339 MIRROR LAKE DR	CHUGIAK	AK	99567	PO BOX 671255	CHUGIAK	AK	99567	9072401080
9	92	020	01	6G	00657	"JORDAN, THOMAS M"	TNA GUNS	21305 POLLY CR	CHUGIAK	AK	99567	PO BOX 670431	CHUGIAK	AK	99567	9078620501
9	92	020	01	6H	02285	"WINKELMAN, RONALD ADEN"	RONS SHOOTING SUPPLIES	21844 CHANDELLE CIRCLE	CHUGIAK	AK	99567	21844 CHANDELLE CIRCLE	CHUGIAK	AK	99567	9076887872
9	92	020	01	7D	02387	THREE BEARS ALASKA INC	THREE BEARS OUTPOST 101	22211 BIRCHWOOD LOOP	CHUGIAK	AK	99567	445 N PITTMAN RD STE B	WASILLA	AK	99623	9076882212
9	92	020	07	7D	01152	AURORA AEROSPACE INC	NULL	19712 B CHUGACH PARK DR	CHUGIAK	AK	99567	PO BOX 771107	EAGLE RIVER	AK	99577	9076880417
9	92	020	08	7D	01153	AURORA AEROSPACE INC	NULL	19712 B CHUGACH PARK DR	CHUGIAK	AK	99567	PO BOX 771107	EAGLE RIVER	AK	99577	9076880417
9	92	020	01	8F	02562	"GREEN, PETER THEM"	WACO NORTH FIREARMS	19151 DOGWOOD RD	CHUGIAK	AK	99567	P O BOX 671661	CHUGIAK	AK	99567	9076889869
9	92	020	07	7D	01641	"FOLEY, JAMES ERIC"	ARCTIC ARMS	22606 NEEDELS LOOP	CHUGIAK	AK	99567	22606 NEEDELS LOOP	CHUGIAK	AK	99567	9076882712
9	92	020	01	7M	01881	"HAGEE, JAMES HARLOW"	NULL	20935 SUNSET BLVD	CHUGIAK	AK	99567	20935 SUNSET BLVD	CHUGIAK	AK	99567	9076883811
9	92	020	01	9A	33719	"CLUFF, LANCE ALAN"	CLUFF ARMS	24821 JESSE LEE CT	CHUGIAK	AK	995670000	24821 JESSE LEE CT	CHUGIAK	AK	995670000	9074404587
9	92	020	01	7G	35516	"WURTZ, RONALD HARVEY"	NULL	21716 GRASSER	PETERS CREEK	AK	995670000	P O BOX 670290	CHUGIAK	AK	995670000	9076887664
9	92	020	01	9B	34179	"BROWN, RUSSELL"	NULL	21015 CRABTREE LN	CHUGIAK	AK	995670000	21015 CRABTREE LN	CHUGIAK	AK	995670000	9076882636
9	92	122	01	7D	01662	"JAMES, JERRY DUANE"	DOODLE ARMS	19194 STERLING HIGHWAY #B	COOPER LANDING	AK	99572	P O BOX 724	COOPER LANDING	AK	99572	9075981008
9	92	122	06	7D	01735	"JAMES, JERRY DUANE"	DOODLE ARMS	38498 SNUG HARBOR RD	COOPER LANDING	AK	99572	PO BOX 724	COOPER LANDING	AK	99572	9075981008
9	92	261	01	7D	01723	"TOLLESON, STEPHEN E"	BERNARD CREEK GUNS	MILE 78.5 RICHARDSON HWY	COPPER CENTER	AK	99573	HC 60 BOX 154	COPPER CENTER	AK	99573	9078223383
9	92	261	01	8H	35728	"NOVAK, DANNY"	M&D ENTERPRISES	"LOT 4 EAGLE SHORE SILVER SPRING ROAD, BLDG # 5"	COPPER CENTER	AK	99573	PO BOX 137	COPPER CENTER	AK	99573	9078224529
9	92	261	01	8J	01390	"SANDERS, ALLEN RAYMOND"	COPPER RIVER GUNS	MILE 104.5 OLD RICHARDSON HIGHWAY	COPPER CENTER	AK	99573	P O BOX 79	COPPER CENTER	AK	99573	9078223669
9	92	261	01	8A	35556	"GEARHART, RANDOLPH W"	GEARHART GUNSMITHING	MILE 100 OLD RICHARDSON HWY	COPPER CENTER	AK	99573	PO BOX 338	COPPER CENTER	AK	99573	9078224320
9	92	261	01	9B	00577	WHISKEY RIDGE TRADING CO	TOM CARPENTER	201 INDUSTRY ROAD PO BOX 900	CORDOVA	AK	99574	PO BOX 900	CORDOVA	AK	99574	9074243354
9	92	261	01	9B	00105	"GRAHAM, GARY E"	NULL	606 BIRCH ST	CORDOVA	AK	99574	P O BOX 873	CORDOVA	AK	99574	9074243350
9	92	261	01	8D	35232	"GREENWOOD, JOHN M"	NULL	115 JENSEN DRIVE	CORDOVA	AK	995740000	PO BOX 2551	CORDOVA	AK	995740000	9074247787
9	92	261	02	6J	01598	"HECKERT, RICHARD L"	ALASKAN GUN REPAIR	SPRUCE GROVE #16	CORDOVA	AK	995740426	P O BOX 426	CORDOVA	AK	995740426	9074245836
9	92	050	01	7C	01624	THOMAS TRADING POST INC	THOMAS TRADING POST INC	1/4 MILE W OF OLD POST OFFICE	CROOKED CREEK	AK	99575	P O BOX 80	CROOKED CREEK	AK	99575	9074322224
9	92	070	01	6L	02345	"CLARK, DEAN"	ALASKAS BIG BEAR	574 SEWARD ST	DILLINGHAM	AK	99576	P O BOX 185	DILLINGHAM	AK	99576	9078424002
9	92	070	01	6L	00716	"SAVO, JACK ALFRED, JR"	T&T GUNS	1607 NERKA LOOP RD	DILLINGHAM	AK	99576	PO BOX 464	DILLINGHAM	AK	99576	9078425996
9	92	070	06	6L	02346	"CLARK, DEAN"	ALASKAS BIG BEAR	574 SEWARD ST	DILLINGHAM	AK	99576	P O BOX 185	DILLINGHAM	AK	99576	9078424002
9	92	070	01	7L	01934	"HEYANO, NORMAN J & HEYANO, BERNICE L"	DILLINGHAM MARINA	105 B ST EAST	DILLINGHAM	AK	995760000	PO BOX 243	DILLINGHAM	AK	995760000	9078422733
9	92	020	01	7A	01169	"DOLPHIN, PATRICK D"	GO NORTH DIST CO	11196 ABERDEEN CR - B	EAGLE RIVER	AK	99577	PO BOX 773184	EAGLE RIVER	AK	99577	9076963810
9	92	020	01	7K	02813	"DAVIDSON, CALVIN W"	HOUSE OF SPORTS	4339 ELKHORN DRIVE	EAGLE RIVER	AK	99577	4339 ELKHORN DRIVE	EAGLE RIVER	AK	99577	9076943564
9	92	020	01	8L	00490	"CLARK , JOHN R"	B & F PRODUCKS	17620 TEKLANIKA DRIVE	EAGLE RIVER	AK	99577	17620 TEKLANIKA DRIVE	EAGLE RIVER	AK	99577	9072305145
9	92	020	01	8J	02063	"BONNINGTON, GERALD JOSEPH"	GJB FIREARMS	30258 EKLUND AVE	EAGLE RIVER	AK	99577	30258 EKLUND AVE	EAGLE RIVER	AK	99577	5035029555
9	92	020	01	8D	00484	"FRED MEYER STORES, INC"	FRED MEYER #668	13401 OLD GLENN HIGHWAY	EAGLE RIVER	AK	99577	PO BOX 42121 ATTN: REG ASST MS 23C	PORTLAND	OR	97242	9076894000
9	92	020	01	8E	00457	"BALZARINI, CHARLES"	NULL	30840 PRUDHOE BAY AVE	EAGLE RIVER	AK	99577	30840 PRUDHOE BAY AVE	EAGLE RIVER	AK	99577	9076967534
9	92	020	01	8B	00365	"VANCE, JEFFREY HILDEN"	DILLINGHAM FLYSHOP	20363 RIVERSIDE DRIVE	EAGLE RIVER	AK	99577	20363 RIVERSIDE DRIVE	EAGLE RIVER	AK	99577	9073061286
9	92	020	08	8C	00894	"ADAMS, FRANKIE F"	NULL	9411 W. KANAGA LOOP	EAGLE RIVER	AK	99577	9411 W. KANAGA LOOP	EAGLE RIVER	AK	99577	9076967437
9	92	020	01	9A	02647	"BOWER, LONNY R"	FREEDOMS ARSENAL	19090 ELNORA	EAGLE RIVER	AK	99577	19090 ELNORA	EAGLE RIVER	AK	99577	9078541491
9	92	020	01	8K	02602	"GOLDSTINE, PHIL"	NULL	4680 HILAND RD	EAGLE RIVER	AK	99577	4680 HILAND RD	EAGLE RIVER	AK	99577	9079520293
9	92	020	01	6M	01094	"SHAW, TIMOTHY J"	VETERAN 4 VETERANS	9535 WEST LAKE DR	EAGLE RIVER	AK	99577	9535 WEST LAKE DR	EAGLE RIVER	AK	99577	9074402727
9	92	020	02	9B	02666	EAGLE RIVER PAWN INC	EAGLE RIVER PAWN	12551 OLD GLENN HWY	EAGLE RIVER	AK	99577	12551 OLD GLENN HWY	EAGLE RIVER	AK	99577	9076945627
9	92	020	01	7G	02442	"BAILEY, DANIEL VINCENT III"	BUZZARD CREEK GUNS	19620 CICUTTA WAY	EAGLE RIVER	AK	99577	19620 CICUTTA WAY	EAGLE RIVER	AK	99577	9078308839
9	92	020	01	8K	01410	"CARTER, DONALD WAYNE"	CARTERS GUN REPAIR	18905 3RD ST	EAGLE RIVER	AK	99577	18905 3RD ST	EAGLE RIVER	AK	99577	9073500926
9	92	020	07	6K	01602	HELLION TACTICAL ARMS LLC	NULL	20740 DRIFT WOOD BAY DR	EAGLE RIVER	AK	99577	20740 DRIFT WOOD BAY DR	EAGLE RIVER	AK	99577	9078543980
9	92	020	01	7F	00017	WAL-MART STORES INC	WAL-MART #2188	18600 EAGLE RIVER ROAD	EAGLE RIVER	AK	99577	508 SW 8TH STREET	BENTONVILLE	AR	727160500	9076949780
9	92	020	01	6F	02189	"STUBBLEFIELD, JEFFREY MICHAEL"	STUBBS SHOOTING SUPPLY	19605 NORTH MONTAGUE LOOP	EAGLE RIVER	AK	99577	19605 NORTH MONTAGUE LOOP	EAGLE RIVER	AK	99577	9073601311
9	92	020	01	6E	00815	"HANKS, DONALD C"	BOONDOCKS SPORTING GOODS & OUTFITTERS	17007 EAGLE RIVER LOOP RD	EAGLE RIVER	AK	995770000	PO BOX 770621	EAGLE RIVER	AK	995770000	9076942229
9	92	020	01	6J	33137	"MENDENHALL, WILLIAM H"	FLUID MOTION LTD	19137 NUNIVAK CIR	EAGLE RIVER	AK	995770000	PO BOX 771537	EAGLE RIVER	AK	995771537	9076946215
9	92	020	01	6J	07406	"HAYS, GORDON C JR"	NULL	18106 MISTY FALLS	EAGLE RIVER	AK	995770000	18106 MISTY FALLS	EAGLE RIVER	AK	995770000	9076967709
9	92	020	01	7E	35492	"HOOPER, DEAN CHARLES"	CUSTOM SERVICES	11316 LOWER SUNNY CIR	EAGLE RIVER	AK	995770000	11316 LOWER SUNNY CIR	EAGLE RIVER	AK	995770000	9076945646
9	92	020	06	7C	48145	"SWANSON, JERALD HOWARD"	WILDERNESS EXCURSIONS	17534 MONTE RD	EAGLE RIVER	AK	995770000	PO BOX 874027	WASILLA	AK	996874027	9076943249
9	92	020	01	4B	02001	"STILLMAN, GERETH B"	STILLS VALLEY TAXIDERMY	22835 GLACIER VIEW DR	EAGLE RIVER	AK	995770000	22835 GLACIER VIEW DR	EAGLE RIVER	AK	995770000	6059391425
9	92	020	01	6M	34173	"BROWN, GARY R"	NULL	27627 VANTAGE AVE	EAGLE RIVER	AK	995770000	27627 VANTAGE AVE	EAGLE RIVER	AK	995770000	9076967579
9	92	020	01	7J	57765	"VAN RINGELENSTEIN, ELI"	VAN RINGELENSTEIN SPORTS	26345 BERRYHILL RD	EAGLE RIVER	AK	995771251	P O BOX 771251	EAGLE RIVER	AK	995771251	9076965116
9	92	020	01	6G	01054	"LEIGH, MICHAEL D"	LONE WOLF FIREARMS	16132 STINEBURG DRIVE	EAGLE RIVER	AK	995776724	16132 STINEBURG DRIVE	EAGLE RIVER	AK	995776724	9079787645
9	92	020	01	6J	01537	"SKRIPPS, THOMAS WILLIAM"	EAGLE RIVER ARMS	20720 PHILADELPHIA WAY	EAGLE RIVER	AK	995777120	20720 PHILADELPHIA WAY	EAGLE RIVER	AK	995777120	9076968519
9	92	020	01	6L	05693	"VOGEL, THOMAS F"	TOMS GUN SHOP	16742 MERCY DR	EAGLE RIVER	AK	995777609	16742 MERCY DR	EAGLE RIVER	AK	995777609	9073984363
9	92	020	01	9D	07162	"LAUGHLIN, ANDREW"	"SIX SHOOTER, THE"	10719 TRADITION AVE	EAGLE RIVER	AK	995778413	10719 TRADITION AVE	EAGLE RIVER	AK	995770000	9076967254
9	92	020	01	9E	07097	"WILLIAMS, MICHAEL H"	NULL	10117 EAGLE RIVER LN	EAGLE RIVER	AK	995778460	10117 EAGLE RIVER LN	EAGLE RIVER	AK	995778460	9076961035
9	92	164	01	6M	02781	"DEIGH, RICHARD E & DEIGH, PARASCOVIA"	EGEGIK TRADING COMPANY	1/4 MILE N OF AIRPORT	EGEGIK	AK	995790000	PO BOX 40	EGEGIK	AK	995790000	9072332241
9	92	270	01	7G	01557	EMMONAK CORPORATION	EMMONAK CO STORE	49 OLD AIRPORT RD	EMMONAK	AK	99581	P O BOX 247	EMMONAK	AK	99581	9079491129
9	92	020	01	8J	35343	"MORRIS, CLAUDE H JR"	C K GUN CLINIC	178 ALYESKA VIEW AVENUE	GIRDWOOD	AK	995870000	PO BOX 547	GIRDWOOD	AK	995870000	9077832836
9	92	261	01	6K	02319	"HELLER, CHAD"	COMPOUND CUSTOMS PAINT & GUNS	MILE 158.5 GLENN HWY	GLENNALLEN	AK	99588	HC 1 BOX 2658	GLENNALLEN	AK	99588	9073205000
9	92	261	01	8C	01313	TAZLINA RIVER TRADING POST INC	NULL	MILE 111 RICHARDSON HWY	GLENNALLEN	AK	99588	PO BOX 364	GLENNALLEN	AK	99588	9078223277
9	92	261	07	8D	01367	"ARCTIC CUSTOM GUNS, LLC"	NULL	MILE 183.8 GLENN HWY	GLENNALLEN	AK	99588	PO BOX 131	GLENNALLEN	AK	99588	9078224280
9	92	261	01	7K	59641	"REGO, JOHN A"	NULL	616 TERRACE DR	GLENNALLEN	AK	99588	P O BOX 618	GLENNALLEN	AK	995880000	9078225269
9	92	261	01	6F	02216	"FILLMAN, JOHN FREDRICK III"	J & S FIREARMS	LOT 18 SILVER SPRINGS LOOP	GLENNALLEN	AK	99588	PO BOX 575	GLENNALLEN	AK	99588	6233770730
9	92	261	02	9C	00536	"SPARKS, JAMES D"	SPARKS GENERAL STORE	MILE 189 GLENN HWY	GLENNALLEN	AK	99588	P O BOX 294	GLENNALLEN	AK	99588	9078225990
9	92	261	06	6K	02322	"HELLER, CHAD"	COMPOUND CUSTOMS PAINT & GUNS	MILE 158.5 GLENN HWY	GLENNALLEN	AK	99588	HC 1 BOX 2658	GLENNALLEN	AK	99588	9073205000
9	92	122	01	9C	01430	"MEESIS, JAMES P"	DOCS GUN CLINIC	2507 KACHEMAK DR	HOMER	AK	99603	2507 KACHEMAK DR	HOMER	AK	99603	9072357444
9	92	122	01	7E	33466	"SORENSEN, ALBERT E III"	FRITZ CREEK GUNS	38627 SORENSEN ST	HOMER	AK	99603	38627 SORENSEN ST	HOMER	AK	99603	9072354867
9	92	122	01	8C	00319	REDDEN MARINE SUPPLY	KACHEMAK GEAR SHED	3625 EAST END RD	HOMER	AK	99603	3625 EAST END RD	HOMER	AK	99603	9072358612
9	92	122	01	8F	04912	"SZAJKOWSKI, JOHN J & SZAJKOWSKI, JANET L"	CUSTOM GUNSTOCKS	869 OCEAN DR LOOP	HOMER	AK	996030000	869 OCEAN DR LOOP	HOMER	AK	996030000	9072358614
9	92	122	01	6H	02637	ULMER BURGESS INC	ULMERS DRUG AND HARDWARE	LAKESIDE SHOP MALL 3858 LAKE ST	HOMER	AK	996030000	LAKESIDE SHOP MALL 3858 LAKE ST	HOMER	AK	996030000	9072358594
9	92	122	01	7H	33585	"JOHNSON, PATRICK L JOHNSON, VICKY MAE"	PAVIKS ENTERPRISES	54540 E END RD	HOMER	AK	996030000	54540 E END RD	HOMER	AK	996030000	9072356656
9	92	270	01	7F	01716	"HOELSCHER, JAMES CARLOS"	WARRIOR WERKS	100 BAYVIEW DRIVE	HOOPER BAY	AK	99604	P O BOX 189	HOOPER BAY	AK	99604	9077584973
9	92	164	01	8J	02052	ITC INC	ILIAMNA TRADING CO	77 ROADHOUSE STRIP	ILIAMNA	AK	99606	P O BOX 9	ILIAMNA	AK	996060000	9075711225
9	92	050	01	7J	33623	"AUSDAHL, DANIEL B & AUSDAHL, DORA E"	AUSDAHLS MERCANTILE	STEPHEN ST LT 3 BLK 4	UPPER KALSKAG	AK	996070000	PO BOX 21	UPPER KALSKAG	AK	996070000	9074712311
9	92	050	01	8E	01096	KASIGLUK INC	AKULMIUT LAAVKAARAT	NO 9 NAYAGAM RD	KASIGLUK	AK	99609	P O BOX 39	KASIGLUK	AK	99609	9074776113
9	92	122	01	7F	02431	"MUSGROVE, JAMES LEE"	HYDROGRAPHICS OF THE KENAI	24070 CHENA DRIVE	KASILOF	AK	99610	24070 CHENA DRIVE	KASILOF	AK	99610	9073941019
9	92	122	01	8K	02588	"MORRIS, KEITH D"	KASILOF GUNS AND AMMO	23352 AIDANS CIRCLE	KASILOF	AK	99610	23352 AIDANS CIRCLE	KASILOF	AK	99610	9072520737
9	92	122	01	8D	02523	"MANNING, KENNETH H"	KASILOF COMPOUND	19860 LINDA LN	KASILOF	AK	99610000	19860 LINDA LN	KASILOF	AK	99610	9073944377
9	92	122	01	7B	00728	"GROSDIDIER, ROLLAND J"	NULL	52512 BASTIEN DRIVE	KENAI	AK	99611	52512 BASTIEN DRIVE	KENAI	AK	99611	9077401144
9	92	122	01	9E	02686	"GROSKOPF, MICHAEL CHARLES"	2ND FREEDOMS	51670 ALS RD	KENAI	AK	99611	51670 ALS RD	KENAI	AK	99611	9073984703
9	92	122	01	8C	02656	GAHM'S GUNSMITHING & TRAINING LLC	NULL	51863 RUT AVENUE	KENAI	AK	99611	PO BOX 8695	NIKISKI	AK	99635	9076903774
9	92	122	01	9D	07221	"GEOFFRION, CURTIS J"	C&G ENTERPRISES	47510 CABIN LAKE RD	KENAI	AK	99611	PO BOX 2059	KENAI	AK	996110000	9077763656
9	92	122	01	8A	02466	"DUNHAM, CURTIS & HALSTEAD, JOSEPH"	SOFA KING TACTICAL	47220 EAGLE RIDGE CT	KENAI	AK	99611	47220 EAGLE RIDGE CT	KENAI	AK	99611	9072831603
9	92	122	01	7G	02432	"FRAZIER, JOSEPH E"	NULL	44380 CARVER DRIVE	KENAI	AK	99611	44380 CARVER DRIVE	KENAI	AK	99611	9072834710
9	92	122	01	9E	01514	THREE BEARS ALASKA INC	THREE BEARS OUTPOST #5	10575 KENAI SPUR HWY	KENAI	AK	99611	"445 N. PITTMAN RD., STE. B"	WASILLA	AK	99654	9072836577
9	92	122	01	8L	01423	"REESE, LOREN DONALD"	REESE OUTDOORS	47485 WINRIDGE AVE	KENAI	AK	99611	47485 WINRIDGE AVE	KENAI	AK	99611	9073948770
9	92	122	01	9C	01480	"WAL-MART STORES, INC"	WALMART #4474	10096 KENAI SPUR HIGHWAY	KENAI	AK	99611	508 SW 8TH STREET	BENTONVILLE	AR	727160500	9073950971
9	92	122	01	8K	00082	GATOR GUNS INC	NULL	7952 SPUR HWY	KENAI	AK	99611	7952 SPUR HWY	KENAI	AK	99611	9072837947
9	92	122	01	6J	33125	"MCGRADY, TIMOTHY PETER"	GRADYS GUNSHOP	36830 VIRGINIA DR	KENAI	AK	996110000	PO BOX 1212	KENAI	AK	996110000	9072832820
9	92	122	01	8D	04118	"FELTMAN, DONALD EUGENE"	DONS GUNSHOP	50620 SHEMYA WAY-NIKISKI	KENAI	AK	996110000	50620 SHEMYA WAY-NIKISKI	KENAI	AK	996110000	9077768746
9	92	122	01	7J	35015	"FROTHINGHAM, EWIN A"	ALAS - GUNS	53241 ALEXANDER ROAD	KENAI	AK	996110000	PO BOX 2763	KENAI	AK	996110000	9077765790
9	92	122	01	7K	35057	"HOLMES, RONALD E"	REH ENTERPRISES	311 BIRCH DR	KENAI	AK	996110000	PO BOX 2281	KENAI	AK	996110000	9072834364
9	92	122	01	7D	04076	"SEYMOUR, ROBERT L"	SEYMOUR'S GUN SHOP	607 LAUREL DR	KENAI	AK	996110000	607 LAUREL DR	KENAI	AK	996110000	9072833315
9	92	122	01	6E	33027	"THORNTON, DAVID FOSTER"	BROWN BEAR GUN SHOP	104 NORTH TINKER LN	KENAI	AK	996110000	104 NORTH TINKER LN	KENAI	AK	996110000	9072833800
9	92	122	01	6G	33079	"ROGALSKY, RONALD ROSS"	INLET VIEW ARMS	945 AMES RD	KENAI	AK	996110035	PO BOX 35	KENAI	AK	996110035	9072839237
9	92	013	01	7G	00780	"SAGER, BILL RAY"	KING COVE GUN SALES	355 WINDY WALKWAY	KING COVE	AK	99612	PO BOX 202	KING COVE	AK	99612	9074972793
9	92	013	01	7E	51321	"SAMUELSON, ERIC J"	NULL	311 RAM CT	KING COVE	AK	996120000	PO BOX 66	KING COVE	AK	996120000	9074972331
9	92	060	01	7H	05596	"WOODIN, WILLIAM H"	4 W AIR	LOT 7B BLOCK 400	KING SALMON	AK	99613	PO BOX 451	KING SALMON	AK	99613	9074690654
9	92	060	01	7B	01577	R & G BOAT RENTALS INC	NULL	KING SALMON MUNICIPAL DOCK WAY	KING SALMON	AK	99613	P O BOX 481	KING SALMON	AK	99613	9072463353
9	92	060	01	9B	02774	"ALVAREZ, RANDOLPH C"	RANDYS GUN SHOP	1 MILE SOUTH AIRPORT WAY	IGIUGIG	AK	99613	PO BOX 4012	IGIUGIG	AK	99613	9075333222
9	92	050	01	6J	01555	KUGKAKTLIK LIMITED	NULL	.4 MILE WEST OF AIRPORT	KIPNUK	AK	99614	P O BOX 36	KIPNUK	AK	99614	9078965414
